,article,createdAt,title,excerpt,content
34,231504673,2019-06-15T17:18:48.038Z,香港反送中｜那些媒體沒報出來讓你看到的反送中事件影片,最近反送中佔據各大媒體版面，我曾經在校版發一篇文 貼出另一方的聲音，之後就開始慢慢關注這些立場的網路動態，得到了一些不同的資訊，希望分享給大家，讓大家多看看不同角度️️，1️⃣他們只是手無寸鐵的無辜學生,"['他們不想看你這種啦\n他們只想看到自己想看的 喝喝', 'https://www.facebook.com/1170684516349159/videos/1043971069121317?metadata=bXZ2W8biwJmgmNfD5kRGNu6zMl9F/wqYRjHVqaIVQzbo8seS679jJq7GjIbAN+SVgqP9bwhjZlkq4jexlgVzpMJMD/HNT51Z&sfns=mo', '香港遊行：重新定義手無寸鐵', '1.媽媽不能參加政黨？\n參加政黨的都不會是媽媽？\n2.警察持的武器可以跟民眾比？警察還攻擊醫護人員欸！裝什麼可憐啊？', '滿好奇如果以你試圖帶的風向來說\n抗議的場面很和平的話抗議到底有沒有用\n\n先想像一下警察、軍隊持有的武器：拒馬、高壓水注、鎮暴的橡膠子彈槍、辣椒水、防暴盾、防彈衣、警棍…更不用說真槍實彈的武器了\n那反觀人民呢？雙手、地上的磚頭、路邊的垃圾…？\n\n不是在提倡一定要用暴力才有效\n而是在絕對的武力差距之下\n和平抗議真的有用嗎 政府真的會讓步嗎\n最後不也是會朝著執政者想要的方向走\n在民主一點的地方可能可以絕食罷工什麼的\n但是在香港這種政府親中的情況下\n不劇烈一點真的會有用嗎\n\n還有不然你以為歷史的革命是哪裡來的\n政府政策應該要朝著人民想要的方向走啊\n怎麼會剛好相反咧', '學弟？', '雖然挺反送中，但是被攻擊的警察真的很難做，必須執行勤務，又要避免被暴徒毆打，只希望大家可以理性點QQ']"
35,231504525,2019-06-15T16:56:34.761Z,我想大家都先冷靜一下吧,我知道最近大家都在反送中，看到了香港民眾的反抗，也看到了他們被警察們無情地攻擊驅趕的各種畫面，想必眾人皆義憤填膺，也急著想替他們出一口惡氣吧？也因此，最近在各大社群上都轉載著內容大同小異的懶人包，轉貼著某某人跟中國民眾聊民主的對話。,"['真的手無寸鐵?', '呵呵 果然是ㄓˋㄓㄤˋ 自己人會打自己人嗎？\n想就知道是垃圾維尼指使的', '有人要開始指責香港人囉', 'B1 其實我不確定，只是媒體大多都這樣報\nB2 如果你要這麼想，也是你的權利\nB3 呼籲大家冷靜思考，何來指責之說？願聞其詳。', 'B4\nhttps://i.imgur.com/Zzum00G.jpg\n單純信仰問題', '一堆警察對手無寸鐵的人射擊&噴辣椒水的影片還真是選擇性無視啊嘖嘖', '三級頭三級甲盾牌警棍槍面罩\nVS\n一個磚塊or雨傘口罩眼罩安全帽柵欄', 'https://i.imgur.com/CvrKa2g.jpg\n是說法國嗎？', '一個人丟是一塊磚/一根鐵棍/一瓶水\n街上這麼多人加一加\n警察如果不反擊大概頭已經破不知道多少個洞了吧', 'B6 B11\nhttps://i.imgur.com/bxoRVWB.jpg\nhttps://i.imgur.com/taykRkx.jpg\n暴徒丟磚\n下面動圖 不能播請說', '不能播，我記得那些磚塊是那些抗議人士挖的', '打火熊出來指責香港人哈哈']"
36,231504438,2019-06-15T16:44:59.331Z,自由不重要！先放一邊,「你們這一代就是過的太自由了」「不要犯錯就好了啊，管他什麼條例」「趕去參加社運就打斷你的腿」「我讓你唸書，不是讓你學這些有的沒的」-，從公投、九合一選舉到現在的反送中，相信部分人的家裡跟我家一樣充滿著無可交流的對話🤦‍️🤦‍️🤦‍️,"['https://i.imgur.com/6JSc0Z1.jpg\n多發長輩圖呢', '我提醒你\n共产党建立的初衷\n包括国际共产运动的初衷\n就是为了追求最终的、纯粹的平等 自由和民主', '幫樓上翻譯+補字\n純粹的平等(平民都平等的豬狗不如)\n自由和民主(並不存在也不可能存在)', '麻煩查查關鍵字\n物質主義\n後物質主義']"
37,231504352,2019-06-15T16:35:00.788Z,反送中看出人性本惡？,今天的確有一個人反送中而墮樓不治，很多極端的聲音。例如說，反對的人會講：自殺？活該！自殺不是義士！根本不用走到這一步！，對這事表現悲痛的人會講：政府欠人民一條命！義士我們替你走下去！，這只是其中的聲音。,"['人性本惡的極端就是東海阿嬤這種人啊\nhttps://i.imgur.com/aKkllM7.jpg', '於是中國人-1', '真正的勇士会选择拿起枪反抗至死\n而不是通过跳楼哗众取宠', '800-1.13', '自殺會下地獄的', '摔死是很可憐啦\n但又不是警察政府殺死他\n😅', 'B3 然後就被民眾說暴徒 \nB6 為什麼不是政府是害死他？還是你沒看到橫額 不過你是盲目的 怎樣都看不到', 'B7 他是自己跳下去的', 'B8 沒有需要和你討論的必要了 拜 多賺幾毛', 'B9 😊你在中華人民共和國香港特別行政區唸書一定能賺得比我多', '改變是留給活著的人見證', 'B5 下辈子投胎美国狗，也算还愿了']"
38,231504324,2019-06-15T16:31:36.495Z,全世界只有台灣能評論香港反送中,香港問題的本質是中國的內政，海外有且僅有台灣省有資格予以評論。大家IG這麼活躍，不愧是心系祖國的好國民。嘴上說著要獨立，身體還是很誠實的！,"['喔', '美國也被統一了？什麼時候的事？', '監獄的伙食怎麼樣啊', 'B2 這個部分要等韓市長', 'B3 不知道 不然幫我問問阿扁？', '眼睛沾到屎嗎？明明那麼多國家都在報', '原來美國德國都被統一了', 'B5 肯定不好吃,不然他幹嘛要出來保外就醫', 'B8 我蠻想去 出來可以變加藤鷹 不知道哪裡報名', '香港本來就是大陸的！關台灣屁事啊！', 'B10 但大陸也是中國的', '先生，你說台灣『省』意思是我們統一了中國大陸還是中國大陸已經統一我們啊\n可以請原po解答我的問題嗎？', 'B12 意思是 台灣是中國一個省，至於是兩岸定義中對於“中國”的差異，則見仁見智', 'B4 你的韓市長還真偉大，要征服宇宙呢，呵呵。', '閉嘴啦五毛\n民國幾年了你還在台灣省', 'B15 民國108年，你不知道嗎？']"
39,231504306,2019-06-15T16:28:35.350Z,反送中到底乾我何事？,一堆人愛跟風好像不跟風就會死掉一樣，我不是沒事做，不是有時間像你們一樣有時間關心國際事務，我也有我的事情要忙，為何因為一個反送中，我竟成為一個不關心國家的人？我想不透，關不關心 乾你屁事，站不站在同一條陣線上又如何,"['會這麼說的一定沒認真去了解會影響到台灣人的部分，笑死', 'https://i.imgur.com/z3WPTIC.jpg\n嗯啊\n覺得有一點可悲\n你花了時間發了一篇沒有用的文～', '年輕人也太好煽動，但是他們要花時間也是他們自己的自由，我們善用我們的時間就好😁', '你發這篇廢文\n我只能說 有時間嘴砲，不如把時間拿去做有用的事 賺錢養活自己', '那你還嘴砲？快去賺錢吧', '也對 就算滅國了也沒關係\n世界末日也沒關係啊\n我們很忙的', '好喔。', '有時間在這裡發文？覺得好笑', '他說得沒錯呀 雖然送中的確會影響臺灣 但大家明明就沒有能力改變什麼事 一直瘋了似的關注 發文 留言 沒有自己的事可以做嗎？？？ 等這件事結束了之後 花掉的那些時間呢？？？ 大家都時間很多 命很長？？？', 'B9 \n覺青就愛賴在學校\n賺錢！？笑死', '你不關心、覺得沒怎樣，不代表別人也要照做，呵呵。浪費的是我們自己的時間，到底關你屁事。哦，好好去賺錢好嗎，你何必浪費時間PO這個文呢。哦對了，不是我們浪費時間，是你自己太想當井底之蛙。為什麼我們會關注？因為近期在香港發生的事，很有可能發生在以後的臺灣，而我們，希望可以一起守住民主自由。我們或許力量不大，做不了什麼，但，我們可以盡力擋下2020賣台黨😊', '人生不該只是賺錢，賺再多錢死後還不是帶不走\n你還有五十年以上的壽命，多多關心一下自己的生活周遭的環境（無論是氣候變遷還是政治議題，或是其他等等）\n不要到了進棺材時，才發現全部都是一頭空\n人生是你自己的，好好想想吧，原po\nPs.對了，原po 我不是叫你不賺錢喔，只是建議你多多關心這個社會（人生是你的，請做自己的主人）']"
40,231504213,2019-06-15T16:16:43.504Z,香港反送中遊行最新消息：已經有人犧牲生命了 求各位關注,6/15日，下午4時半，一名男子於金鐘道太古廣場平台危站，他身穿黃衣外套，掛起「反送中No Extradition To China」的橫額，上面亦寫有「全面撤回送中，我們不是暴動，釋放學生傷者，林鄭下台，Help Hong Kong」的訴求標語。近9時許，男子突然往外爬出棚架，其間4名消防員嘗試將男子拉回不果，男子上衣被拉脫後突然墮下，他被送往律敦治醫院搶救後證實不治。,"['so sad', '一樓不要再貼無關網址了 四處一直看到你\n這跟這篇文章有關？', '幫一樓默哀', '被人忽悠著當槍使還以為自己很偉大，以為自己會被捧為烈士，其實世人只是把他當作跳梁小丑，真是可憐又可悲。', 'B5 好哦 你要去曲解死者的想法 我也阻止不了 祝你好夢']"
41,231504202,2019-06-15T16:15:04.053Z,首位因反送中抗命而喪命的烈士QQ,抱歉我明白大家這幾天都被這這個議題洗版，但是因為林鄭月娥在記者會講話太令人氣憤，加上剛剛看到這篇新聞，身為香港人我真的掉淚了。轉載給大家看：「下午4時許，一名35歲、身穿黃色雨衣的姓梁男子突然爬出太古廣場外逾20米高的臨時工作平台位置，掛上白色橫額，內容提及「全面撤回送中，我們不是暴動，釋放學生傷者，林鄭下台，no extradition to China」。警方接報到場，消防亦展開氣墊，並不停游說男子返回安全位置，另外大批市民及立法會議員鄺俊宇亦到場了解。受事件影響金鐘道往中環方向近太古廣場的第1及2線一度封閉。,"['https://i.imgur.com/H06vU5L.jpg', '讓我想到800-1 哈哈']"
42,231503948,2019-06-15T15:39:07.464Z,【逃犯條例】反修例黃衣男太古廣場危站五小時墮地　送院不治,Rip， 請支持香港，_______________________________________，轉自，下午4時半，一名男子於金鐘道太古廣場平台危站，他身穿黃衣外套，掛起「反送中No Extradition To China」的橫額，上面亦寫有「全面撤回送中，我們不是暴動，釋放學生傷者，林鄭下台，Help Hong Kong」的訴求標語。近9時許，男子突然往外爬出棚架，其間4名消防員嘗試將男子拉回不果，男子上衣被拉脫後突然墮下，他被送往律敦治醫院搶救後證實不,"['支那走狗 血債血償', '辛苦了', 'R.I.P.', '看来美帝的钱也没那么好赚啊', 'B6 看以前的貼文我也不反共。但是這次，我真的要說一句，人都死了，你說這樣的話 怕不怕生兒子沒屁眼啊？\n\nhttps://i.imgur.com/CTUziLg.jpg\n中央政府付了多少給警察要用磚頭攻擊示威者？']"
43,231503866,2019-06-15T15:28:22.142Z,#新聞  踩到痛腳？館長辦反親中媒體遊行 直播遭中國封台,即時新聞／綜合報導〕因不滿部分台灣媒體不報「反送中運動」，「館長」陳之漢決定邀請時代力量立委黃國昌一起舉辦623凱道「反親中媒體大遊行」，「將公平邀請各黨總統候選人」。未料有網友發現，在中國的已看不到館長的直播，認為館長舉辦這場遊行踩到中共痛腳，因此把館長的直播（金剛直播）給「封台」。,['他應該沒差吧']
44,231503715,2019-06-15T15:08:47.983Z,幫高調上熱門🙏6.16 撐香港 反送中,如圖所見～這個遊行也很重要！！！，雖然案子現在暫緩，但沒人保證在23號的遊行以前又會有什麼變數，而且剛剛得知已經有位伙伴去世了..，不能讓他這樣白白犧牲，讓我們一起拼到最後吧！，撐香港 反送中，時間：6/16 日 14：00～17：00,"['沒有人是局外人', '沒用啦！ 台灣真的要支持的話，請跟蔡總統請願給予香港市民武裝支持。請蔡總統提供65K2步槍或機關槍給香港市民，或派軍隊前往啦！\n只會嘴砲有什麼用？根本就是用社運在搞選票。\n真要反抗就真刀真槍，否則就是說廢話。\n毛澤東說過：「革命不是請客吃飯」台灣社運除了請客吃飯還會什麼？吃得還特別不好，都是冷便當而已。', 'B2 做了不一定會有多大改變，但不做絕對不會改變，能夠盡一份心力都是一種努力一種鼓勵！', 'https://i.imgur.com/dISGPgd.jpg\nhttps://i.imgur.com/PDxNejz.jpg', 'B2\n你太激動了\n但說的倒是真的\n在台灣遊行能幫到他們嗎\n沒有 他們還是照樣遭殃啊\n難道中國會覺得“哇台灣人不高興了 送中趕快取消”嗎\n能幫他們加油是不錯喇\n但我覺得網路上打氣他們就能感受到了\n遊行不能給出什麼實質的幫助', '毛澤東說革命不是請客吃飯，台灣真的都是請客吃飯。吃飯就能解決問題？那我要吃燒烤，喝啤酒。\n嘴砲只是投機者而已，我只能笑了！', '不關心反送中的人\n應該是沒去查\n會怎麼影響台灣人..', '有要參加的各位記得穿黑色衣服喔', 'B8\n抱歉可能是我查的資料不夠\n但送中怎麼影響台灣人\n台灣跟大陸早就有送中的條款了\n我是認真想知道\n沒有要開嗆的意思\n感謝', 'B10 中台有引渡條款？\n煩請貼個法條我一直查不到\n\n至於香港送中條例部分是因為\n對中國來說中港台都是他們轄區\n法案過了之後 只要台人得罪中國\n就算是「經過」香港都會被引渡到中國\n而香港又常常是回台的轉機點\n再看向之前的李明哲事件\n說跟我們沒關係嗎 關係可大了', 'B11\n海峽兩岸共同打擊犯罪及司法互助協議\n\n然後所以是中國的眼裡的中國跟台灣的有落差才會讓這次事件影響到台灣的意思嗎\n\n我另外還有個疑惑\n犯了大陸的法以後去香港會被抓\n但這些人去大陸不是本來就會被抓了嗎\n所以實質上的影響是台灣人本來犯法還能去香港\n現在少一個地方能去了\n這樣嗎\n抱歉我打的有點拗口你可能看不懂', 'B12 對 就是這個意思\n這個法條也是要台灣點頭才能送\n但是畢竟香港還是中國在控制的\n中國要求香港幾乎不能不送', 'B2 你有事嗎？\n武裝過去就是暴動，暴動就有藉口可以攻擊民眾\n然後呢？\n中共就以暴動為名壓下所有消息\n你公民老師在哭泣', 'B14面對暴政就是要推翻，就是要革命。誰跟你公民？我支持推翻中共，光復民國。', 'B15 我同意推翻暴政是需要革命\n但是現在香港的訴求是什麼？\n他們要全世界看到，中國是這樣打壓民主自由\n他們不選擇暴動的原因是什麼？\n因為他們的教育\n而且暴動只會讓解放軍更有理由使用武器，造成更加嚴重的死傷\n世界上的人們會認為他們不是和平的在告知訴求，如同當年台灣太陽花學運一樣，不受到別的國家支持。', '太晚看到這篇文章了....', 'B16 我們政府也應該派兵，這樣香港馬上就成反攻的橋頭堡，此後中原全部打響後，政府就可以回南京了。 解放軍用不用武器這不是理由，重點是要有反攻開戰的藉口。']"
45,231503583,2019-06-15T14:54:47.820Z,香港特首親上火線 宣布《逃犯條例》暫緩修訂,香港反送中行動升溫，面對政府與民眾對立的聲音， 香港特首林鄭月娥，下午召開記者會，親上火線，宣布暫緩逃犯條例修正案，她強調全面聆聽社會意見，但拒絕撤回。對於警方強硬驅離抗議群眾，她回應，警務人員執法，是理所當然、天經地義，記者會上也多次被提問是否下台負責，她沒有正面回應。,['特首不能凌駕法律，釋放犯人\n但可以跳過司法，把人送中\n\n？？？？？？\n\n香港人還不把她拖出來遊街宣布香港獨立？']
46,231503515,2019-06-15T14:46:03.062Z,驚！ 歐陽娜娜反送中,昨日在ig限時動態看到的圖，沒想到人美心也沒的歐陽娜娜，除了音樂方面有傑出的表現，進軍演藝圈後演技也有很大的進步，還能關心香港，並憂心養育她長大的台灣未來的發展與安危,"['人美心也「沒」XD', '這是改的吧。', '中國江西娜娜嗎ʕ•ﻌ•ʔ？', '這不是網友自己做圖的嗎：））', '江西娜真矛盾', 'B1 原本是打錯字啦\n但是我不想改了這樣貼近文意😂', 'B2 對喔娜娜到現在都假裝看不到\n她能那麼紅有一半都是因為香港\n裝瞎裝的很徹底', 'B3 歐陽支娜', 'B4 對的\n我覺得蠻好的很有創意\n其實也是從動態截下來的', 'B5需要大家幫忙轉發分享江西娜的反送中聲明\n叫醒裝睡的人', '歐陽支那開始跟上韓國魚的每日一大笑話了嗎？', '哈哈還不錯', '娜比怎麼可能會做這種事\n這一定是造成社會動盪不安的人做的圖\n必須抓起來！\n舔得那麼辛苦怎麼會反送中！', '可能覺得大陸發展無望了吧！', 'B11 日更 24小時中＊新聞大放送\n比聖＊石還敬業', 'B12 我也覺得很有創意', 'B13 真的還得再辛苦一點\n那麼努力還被中國黑名單了呢\n亞細亞孤兒爬吐', 'B14 前途無亮', '最愛娜比ㄌ', '一群呆灣狗']"
47,231503362,2019-06-15T14:24:58.422Z,荷蘭報香港反送中,連接送上，不知道大家有沒有看到，下面這篇有Carey,"['看不懂這個\n荷蘭講啥？低地德語嗎？', '你的點？']"
48,231502560,2019-06-15T12:24:01.503Z,準戰爭狀態 呼籲非藍勢力團結,現在政治情勢，簡單了解為什麼要反送中，結果非藍勢力還在搞分裂，前陣子假賴粉（就不想po截圖了），這陣子更是有藍的假扮柯粉  藉柯打蔡，以下是這篇作者在那篇的留言，英粉當然很生氣 也回擊，但是這樣真的是好的嗎？,"['分裂 韓國瑜會躺著上😭', '我能理解!  可是很多人不能理解\n俗稱的豬隊友  ....', 'B2 夾在中間好痛苦😖', '先叫央糞不要整天想打柯吧ㄏㄏ', 'B4 我沒看到英系的人打耶 反而是其他我也不知道他們在想什麼\n現在小英打柯是白痴 是自殺', '引渡條例很可能會通過。如果真的過了，台灣民眾能看清中共的真面目，那香港和香港人的犧牲都算有價值。如果還是選了草包.... 說得難聽點....就是活該🙄', '又在準戰爭狀態了\n\n懇求小英發布最高等級動員狀態\n恐嚇情節好香好香', '叫民進黨快審雙子星吧\n一邊卡柯一邊說票源重疊要合作\n我瞧對柯來講郭董上位可能還比蔡上位好多了\n台北是藍營鐵票倉郭也不會亂卡\n韓導就算了他是草包^_^', '我支持蔡英文啊\n很簡單的原因\n\n很多人搞不太清楚誒....\n目前這樣維持現狀才是最好的..\n\n中共用嘴巴一直佔我們便宜，\n蔡英文頂回去他又不能怎麼樣，\n蔡英文也不喊台獨，所以中共又只能悶在心中也沒辦法做下一步。\n\n（但民進黨急獨派的老人，就因爲蔡英文不搞台獨，想逼宮她）\n\n不像國民黨自動求合好= =\n能合好當然很好啊，誰不想和好？\n\n但中共的品格，\n多次見識陰險、喜歡說謊。\n\n對新疆、對西藏、對香港\n都一樣愛說謊：\n專制、殺人、騙香港說五十年不干涉\n\n你敢信嗎？\n為什麼就是有人學不乖、不信邪？\n\n哈\n如果有人真的相信「和平統一」這件事\n代表國民黨洗腦很成功，棒', 'B8 你真的覺得郭比較好？', 'b10\n看後面的能源政策應對\n蔡的能源我一直很無言', 'B11 但是你看郭的富士康 你覺得呢', '那個打柯的847、妖西之流好像不是英粉\n應該是急獨派的', 'b12\n血汗工場嗎?\n我瞧蔡郭兩人對勞權半斤八兩\n蔡有調基本時薪但她對勞檢很無視\n比起基本時薪我注重的是勞檢制度\n\n被中國綁架?\n中國也怕郭撤走\n兩者之前算保持平衡\n當然還在看郭要怎麼說服選民\n\n目前是蔡>郭一點點\n我本身就反藍\n但郭的兩岸目前偏綠\n不講九二共識\n蔡除了能源我無言以外\n還有在八卦版搞挺英大隊被抓出一坨粽子\n我討厭這種把政治深入網路平台帶風向做法\n歷任總統沒一個敢這樣搞', 'B14 \nhttps://i.imgur.com/2Jne7C6.jpg', 'b15\n但是她搞出一個微型企業違法可免罰或輕罰的\n我在微型企業上班= =', 'B16 那個沒過吧⋯⋯', '笑死韓國瑜的民調根本不到30% 怎麼可能贏\n柯p比較有機會', 'B5你確定英系的沒跑去打柯?，小英不想打，不代表它底下的英粉和公關公司不會打，看看昨天陳佩琪的臉書是怎樣被英粉轟炸的，你跟我說沒人在打?', 'B19 英系是指小英旁邊的親信\n去佩琪臉書的是支持者\n我覺得佩琪提1450有點過份了⋯⋯\n這件事很不想有評論😢', 'B20那你有沒有想過陳為什麼要喊1450，事實就是你不能否認有公關公司拿錢辦事在幫蔡造勢，1450只是個代稱，一般支持者也好，公關公司也好，英粉或公關公司沒鋪天蓋地的轟炸人家臉書，難道會有陳忍無可忍的發文嗎，誰先開頭的搞清楚好嗎？', 'B21 柯的兩岸論述是關鍵\n一國兩制之後他也酸蔡很多次了\n蔡有還手嗎？\n柯講不要挑釁中國 很多英粉也忍住了\n你說去留言的都是公關公司或英粉？\n你知道英粉多少是同時是柯粉的嗎？\n2018剩下淺綠會挺柯的幾乎都是英粉\n雙方主帥要克制 不要再吵了\n一定兩敗俱傷😰\n2024勢必會讓柯更尷尬', 'B22蔡沒還手不代表他底下的英粉不會還手，而且蔡有去阻止過底下的支持者不要攻城掠地嗎？，這些支持者走出去都是代表著蔡英文，結果到處放火燒城\n那你知道多少英粉都是柯黑嗎，還是你覺得重疊人口就遠大於柯黑人口？\n我就講了，現在不是主帥問題，而是支持者問題，蔡英文遲早會被他的支持者害死，英粉攻擊性太強，跑去燒郭韓也就算了，連卓榮泰和柯文哲都燒', 'B23 \n英粉柯粉重疊性柯粉較高哦 柯黑比較少\n柯一直打蔡 蔡是要怎麼克制支持者呀⋯⋯\n攻擊性強？我敢說跟柯粉一樣 \n因為幾乎是同一群人\n才說柯粉英粉不要再內訌', 'B24我是不知道你哪來數據覺得柯黑比較少，但版上我看英粉兼職柯黑的一大票，可以不要無視嗎\n笑死，還在講內訌哦，就不是一夥人還在內訌，可以不要講的蔡英文都沒做錯事嗎', 'B25 柯黑比較多的是自稱台派那些人吧⋯⋯\n蔡也有點尷尬 的確2018那局壓不住台派的勢力', '你現在講不要搞對立也來不及了，你最好祈禱柯P不要出來選，不過我看英粉那樣鋪天蓋地的繼續轟炸，情勢也不是蔡可以預估的', 'B27 我是不支持柯2020選\n畢竟市長還沒做完 會跟朱一樣\n支持2024出來！', '現在國民黨那邊還沒定調，柯不會下定論\n而且2024是鄭文燦出線，我不覺得這會對柯的大選之路比較好', '我佩琪粉拉\n佩琪醫師只是酸1450就被說太超過\n民進黨去年可是對他老公是人格毀滅的抹黑\n連句道歉都沒有ㄏㄏ\n別講白綠合作了\n頭號大柯粉佩琪醫師是不會答應的\n民進黨不是很厲害嗎?\n去年講柯文哲的台灣價值跟民進黨不合\n那就自己去打趴國民黨\n別再柯粉票香香的']"
49,231502481,2019-06-15T12:11:49.781Z,6/16 台北反送中集會需要你我,面對6/12香港發生的事情深感悲痛，反逃犯條例真的很重要，拜託大家不要再覺得事不關己。看著當天的影片，我的眼淚真的停不下來，都是人啊，都是生命，但是我卻還可以看到台灣有人發文「乾我屁事」當天警察過度暴力，現在香港滿街在抓人，這是我們要的香港嗎？,"['人家的內政，干台灣屁事\n\n自己都管不好了還管到比台灣進步的香港，台灣個人所得還不到人家一半，管個屁\n\n看看澳門不鬧事，個人所得幾乎是香港的兩倍，對比強烈。\n\n你連獨立被中共武力接收都不怕了，還怕那幾個受傷的香港人?\nDPP都執政三年多了還不敢獨立，就有一批弱智者認為可以宣佈台獨', '樓上黨工', '去集会有钱拿吗，站一小时多少钱？', '請問關於高雄至台北的專車接送有更多資訊嗎？\n謝謝', 'B3 去了可以免費摸奶\n更提供免費妓女', '我也想知道高雄到台北專車接送的更多資訊', 'B6 \n剛去粉專找了一下 \n發現表單似乎已經關了', 'B5 幫我報名！要跟太陽花的妹一樣正喔！', '記得穿黑色喔']"
50,231502390,2019-06-15T11:57:46.323Z,去香港支援反送中有錢領？,先上圖片，拜託大家想想看誰會為了領那一點錢去冒生命危險？領多少錢啊怎麼沒有說領多少？1450？大家發揮思辨能力想想哪些是事實哪些是謠言，漢代王充提出疾虛妄，意思就是破除迷思迷信，要用思考事實的真實性，我想這種能力在現代來說更是重要。,"['閉嘴安心看就好了\n這是資訊戰\n大家po文前請先查證', '要是有錢領的話我還真想砸錢讓那些舔共的老廢物去香港吃布袋彈跟辣椒水', '103萬人，就算每人500都要付5億元🤷🏻\u200d♂️', 'B3 \n是什么让你觉得每个人都有钱领？\n啥也不懂当个炮灰还觉得了不起', 'https://i.imgur.com/Fi7UDSt.jpg']"
51,231502285,2019-06-15T11:38:21.095Z,香港《送中條例》暫緩但不撤：林鄭釜底抽薪？無限期擱置二讀,「在台灣拒絕用《送中條例》引渡陳同佳後，全案已失去了『迫切性』。」香港特首林鄭月娥14日下午3點宣布：再引發巨大社會爭議後，《送中條例》修訂議程將「凍結再議」。“港府已即刻致函立法會，要求收回《送中》修例的二讀辯論，立法會修法也將無限期「暫停」”，「直到整合各方意見後再決定下一步」。各大港媒皆認為：林鄭對送中議題的權衡失控，已“引發北京當局的不滿與關切，再加上香港反送中派正積極串連「616黑色大遊行」與「617全港三罷」（罷工罷課罷市），種種壓力才迫使林鄭釜底抽薪，企圖用「緩兵之計」安撫、拖延下香港爆發中的社會情緒。”,[]
52,231501755,2019-06-15T10:04:10.956Z,摩天輪跟民主自由你要什麼？發大財跟民主自由你要什麼？,影片出自：討生活taotaolifestyle，為什麼23歲年輕人放棄學業站上反抗威權第一線？獨家專訪香港反送中百萬遊行副召集人陳皓桓（Figo），（更新：不曉得為什麼用手機時無法直接撥放影片 在B10附上網址）,"['重點是韓草包根本也沒辦法讓你發大財啊，摩天輪 迪士尼 挖石油 賽馬場 F1賽車 旗津賭場 也都是屁啊', '才不會輪到我們這些市井小民發大財咧\n可能是親中集團發大財吧', '我選擇當剿共民主聖戰士~（誤）', 'B1 B2 但台灣還是很多人相信著發大財的口號還有草包的各種空頭支票！\n希望那些人可以快點看清事實 看清不僅沒辦法發大財 還會失去最重要的民主自由！！！', 'B3 XDD', '真的搞不懂投韓國瑜的在想什麼\n國民黨一直打經濟牌\n結果拼了什麼經濟....？\n一直發大財，講不出內涵\n還有人信\n\n\n\n\n請繼續高調反送中🙏幫高調\n\n給對政治冷漠的你們 \nhttps://www.dcard.tw/f/trending/p/231508592?ref=ios', '影片不能看了', 'B7 好奇怪喔 我用電腦可以撥但手機不行 我再傳一次網址~~', '抱歉影片的嵌入好像有點問題 補在這裡\nhttp://taolifestyle.piee.pw/fighting_2', '好大喜功的韓導與短視近利的攤販\n根本絕配', '我要摩天輪\n啊！\n可是他造不出來\n那我要發大財\n啊！\n他好像也沒辦法\n算了也只能要民主自由了', '欸問個掛，摩天輪好像真的要開始造了耶0.0 有廠商在洽談了', '小孩子才做選擇 我要發大財的民主自由摩天輪賽車場迪士尼', '沒甚麼本事還想要發大財\n乖乖當社畜喇\n不要整天只想發財 整天上街頭 還不如充實自己', '不會有摩天輪也不會有民主', '蓋摩天輪需要有地 有廠商願意參與\n投資，市政府一直都在規劃\n\n請不要忘記韓國瑜只上任半年\n他不是神\n蓋大樓一秒就好', '各位中華民國地區區長想投誰  https://www.dcard.tw/f/trending/p/231492880?ref=ios', '6/23 把紅色媒體趕出台灣！', 'B13 B17 \n抱歉我發現我還真的沒有跟到這方面的消息 不曉得有沒有已經有廠商在洽談相關的新聞或是資料可以閱讀？', 'B13 https://www.google.com/amp/s/udn.com/news/amp/story/7327/3752936\n這個嗎', '看看親中的香港的下場吧\n今日香港明日台灣\n再事不關己的年輕人 \n等著以後連低卡都不能刷', 'B2 說的好 或許都是挺韓的在撈大魚吃呢', 'B13 會爛尾啦某市長都去選總統了', '解放軍要消滅一國兩制不意外https://www.dcard.tw/v2/vivid/videos/6fd57eac-28f1-4583-9dd9-f6f2122d88ff?r=0.5660377358490566', '韓國瑜不是說拒絕一國兩制嗎？', '當然發大財啊 沒錢你自由有用？傻傻的', '通報 📢\n好像有人對這篇文章有新想法唷，快來去看看！\n  https://www.dcard.tw/f/trending/p/231506102', '除了經濟之外，人生中還有很多事情比起經濟更重要。', '支持香港聲援香港是一定要的\n但怎麼覺得英粉已經韓粉化了\n英粉：不批評老共就是親中舔共\n不守護台灣主權 將來會賣台\n韓粉：批評韓國🐟的都是1450\n在香港發生的事情是爭取民主化的過程\n可是在台灣怎麼變成一定要對兩岸明確做出表態立場\n不表態的就是不支持香港\n不表態的就是舔共就是不維護台灣民主\n民進黨就是要利用反送中拉高統獨意識\n然後還一堆人跳進去']"
