,article,createdAt,title,excerpt,content
10,232277909,2019-10-11T15:03:34.904Z,港豬扮網紅,今次反送中就睇到邊啲人係港豬。ig就間中整個story扮係關心香港講到自己幾嬲幾唔開心，但係下個story （即係24小時內），已經係啲偽網紅相話邊間cafe正邊個風景靚條仔幫你影相影得幾好睇。而家唔,"['佢都係扮比人睇', '其實好人多都係咁\n好嬲好嬲但自己乜都冇做', 'B2 你指冇做咩？', '真係平行世界', '一見到就unfollow', 'unfollow +1', '而家根本就變左潮流，一大班垃圾喺度跟風', 'B8 最討厭唔識自己諗野，跟潮流既人', '佢ig做咩係佢自由', 'B9 咁一開始就唔好講sad']"
11,232276001,2019-10-11T09:46:47.246Z,我地就來成功喇,美國權威ai機構收到可靠資訊 港警所涉［被自殺］案 浮尸案 性暴力案 均屬事實 以上是官方發放之訊息，中文版，反送中被自殺事件頻傳 港警被質疑是幕後黑手，最近港警證實，上月在油塘魔鬼山一帶的海面發現一,"['唔好禁開心住，場仗未完', '💔💔💔', '好傷心 好心痛', '打完飛機未', 'https://hk.epochtimes.com/news/2019-11-08/87854753']"
12,232251596,2019-10-07T14:53:10.952Z,警察蓄意危險駕駛開車撞人,知名球評、同時也是台灣警察的石明謹，這段期間很關注香港反送中活動新聞，多次分享並批評港警種種過當行為，有人質疑他，為何都只轉貼香港警察打人的畫面，很多示威者打人、砸地鐵站的畫面怎麼都不轉；石明謹昨夜在,['Thx with noting']
13,232232618,2019-10-04T16:59:10.347Z,我係澳門人，香港頂住。,我係一個澳門人，我知道澳門有好多藍到無得救既人。佢地不停係網路上一啲關於香港反送中議題上既新聞同文章上面用各種難聽既說話辱罵香港人，導致好多香港人對澳門人反感。作為一個係澳門土生土長既真澳門人，我感到,"['望住自己屋企變成咁\n但見到大部分人都唔反抗\n個種感覺真係好心寒\n\n好多謝你係台北為香港遊行', '官逼民反', '好多謝你\n個民防法真係唔夠多澳門人反咩...\nStand with Macau!', 'B3 澳豬好興講：行企正企得正怕咩比人拉。 我諗除左少部分有識之士（唔超過總人口5%）會行出黎之外，其他都係閒事勿理既心態。', 'B1 無錯，見住家園比人破壞，你決定起身反抗，但係身邊既人都唔支持你，甚至助紂為虐攻擊你，真係會好心寒。', 'B2 民主自由係普世價值，香港政府偏偏要逆其道而行玩攬炒，黎緊可能一段好長既日子，你地會受到史無前例大既迫害，希望大家保護自己安全，一定要撐到煲底再見。', 'B4 其實唔係幾了解澳門嘅事\n澳門嘅警察應該唔似香港班黑警咁掛\n會唔會多濫捕嘅情況？\n澳門真心冇得救咩😭\n我哋係咪應該要叫埋free Macau', 'B7 早排澳門有人號召靜坐撐港，但係集會申請比政府拒絕，據聞發起人都有被便衣警跟蹤，係原定靜坐當晚有大量警察係相關地點附近截查市民，仲帶左幾個路過市民番警局查，後尾有議員去了解佢地先放人，而集會地點咁岩需要維修，都有約二十名警察包圍駐守，係澳門生活左廿一年，我第一次見到政府咁積極（維護）葡式文化建築，澳門政府驚到連靜坐都唔比，完全剝削集會自由既權利，完全係白色恐怖。', 'B8 呢單嘅話我都有follow過☹️\n申請集會位巴打好勇\n希望澳門會有多啲人醒覺啦\n人多就是力量嘛\n低調啲周圍貼下文宣喚醒下佢哋都得掛\n澳門真係要加油💪🏻', 'B9 有人貼過連儂牆（好細規模），早幾日被控損壞公物。連痴野都唔比，就算有人想反抗，都未必有勇氣行出呢一步。', '多謝你🙏', '多謝澳門o既手足，香港人會加油嘎啦！', '我都係澳門人，同你立場一樣，的確身邊好多深藍，我反而覺得澳門應該仲有一班係黃，只係可能唔敢認係黃。\n因為始終澳門嘅人好多深藍，我曾經有諗過有無可能去召集一班同我地政見一致嘅人，因為始終港澳連枝', 'B7 澳門警察打起上黎隨時勁過香港\n\n澳門冇得救，眼裡只有錢\n要救就必先置諸死地而後生\n\n點解澳門咁藍？\n因為好多都係既得利害者\n2003年開賭至今16年\n個個上曬岸、埋曬街食井水\n仲理其他？\n有咩事最多咪拍拍屁股走人', '澳門同香港最唔同嘅地方就係澳門醒嘅人太少\n喺香港都話大叫口號真係會有人應\n但喺澳門嗰陣心係唔敢叫\n到最近有兩個後生仔因為貼poster而有機會坐監\n證明咗澳門呢個地方真係無救\n仲黑暗過香港\n啲分化撚有時屌一屌就算 唔需要浪費時間理佢\n嚟緊喺台灣10月7號會全日戴口罩聲援香港\n希望嗰日可以見到你啦\n929咁大雨都仲有唔少澳門人出嚟真係好感動\n加油！\n\n港澳連枝\n風雨扶持', '我都係  一路以黎都好支持香港人反送中\n成世人第一次出黎發聲係係929\n澳門靜坐果次都有唸過要去不過咁岩要翻工最後冇去\n澳門真係好多藍屍  翻工又多大陸人 唉\n8月底同以前d同學聚會咁岩講到香港 咁我地有人討論香港點算見到日日比popo打/拘捕 覺得心痛\n但係原來有人真係唔知隔離香港發生咩事ga wor... 仲插個嘴埋黎佢地搞亂曬香港啊 行得正企得正點會比人拉\n咁我問佢你知唔知點解d人要出黎行\n佢又答唔到 跟住加句  好似澳門咁有飯你食咪得lo\n我同佢解釋 香港人係為左人權 自由 理想出去行  政府今日禁你出聲自由  第日禁你食飯自由都得\n佢就唔出聲啦  \n哦  佢係外國讀完書以家留係外國做野\n真係好想問 澳門咁好做咩唔留係澳門要出去\n\n我比較好彩屋企人冇藍屍  起碼唔洗生活係自己屋企人壓力下\n\n香港人  加油\n澳門人幫你做唔到d咩  我唯一做到幫你report d五毛\n同外國同學講你地既現況等多d人唔好再信某d政府\n同埋出面d遊行我去到我都會盡量去', 'B13 據我觀察 澳門有幾種人：第一種係既得利益者所以驚澳門亂。第二種係真係on99既無腦撐警撚，第三種係黃絲，最後一種係黃絲唔敢講。前兩種人佔大多數，一般都係中產階級。澳門人唔敢發聲唔係怕比政府抗壓，而係怕自己企出黎先發現身邊既人都唔支持你，指責你搞事。', 'B14 如果真係打起上黎，政府多數會笠水，係搞大件事先前讓步/再傾。其實澳門政府好無膽，只要我地人多少少人行出黎佢就驚到仆街。唔講離補法案，最近既600億事件啲人都未出黎行，上網屌兩句就收番。所以搞到好似香港咁大件事既機會唔會太高。', 'B15 澳門真係無得救，就算我地拎唔到我地應有既普選，都希望香港人可以有。攞番屬於自己既權利。澳門早已沉淪，我地只可以將我地既寄望放係香港人身上。加油！', 'B16 無錯，好彩我成家都深黃，如果唔係我連老母都可以唔要。我地澳門人可能幫唔到啲咩手，唯一可以做既就係幫手宣傳，比更多人知道香港發生緊咩事', '我係澳門人，由14年雨傘睇到依架，應該可以講係深黃。\n身邊都有朋友會關注香港，好想香港人贏。\n可能係我地太細膽，就算有咩想講，都因為身邊太多大多數藍絲而收聲(唔計係Fb個到講啦，係好多人都會上網鬧黑警)。雖然成日都係條街都聽到啲阿姨阿叔講香港點點點，但我都係唔敢出聲，最多都只係望住佢冷笑完就算。\n我有朋友好撐，都有朋友好中立，但大部份都隔身事外，甚至有啲誇張到連咩事都唔知，可以講真係冷血。\n其實有時作為一個撐香港人嘅，叫做「清醒」嘅澳門人都幾絕望，睇到香港人會羨慕，自己身邊嘅大部份都冇感覺，再望下啲上一輩嘅一口一個暴徒，再望下啲下一代嘅個個新移民，身邊隔離左右總有一戶兩戶唔識講粵語，上網講多兩句人地就叫你唔中意就移民，唔好搞亂澳門咁話⋯有錢我都想移民，我真係唔覺得我守到哩個地方。\n唔係我想絕望，但係澳門，清醒有時真係好辛苦。\nAnyway，我都係過黎發泄下，重點係，\n香港人，加油。', '雖然我識得既澳門人大部分都係無感\n但係我都知澳門比香港更無自由\n多謝你地', '其實作為澳門人真係好無助\n本身8月30先飛返台灣\n後尾直頭改機票8月3就返\n因為真係頂唔順屋企人將反送中\n當係連續劇咁睇 \n日日返屋企第一件事問 「今日又拉咗幾多個」', '多謝你企出嚟話比我地知原來都有澳門人支持我地!! 929台北場個日我都在場，多謝你有去為我地遊行😭', '認識一啲真.澳門人\n（而唔係嗰啲由珠海廣州搬落去，就叫自己澳門人嗰啲）\n佢地都明白同支持香港人爭取自由民主\n\n明白你地有難處，因為由一開始你地政府已主動送上澳門人嘅未來\n23條、人面監控呢啲，唉\n\n祝福你同一班支持香港嘅澳門人\n願好人一生平安']"
14,232074496,2019-09-13T01:17:40.841Z,認真講,唔係五毛，不過想講下今次反送中見到某啲一直以黎香港人嘅壞處。呢個年代香港啲怪獸家長淨係要求佢地啲細路去做一件事，而唔係做好一件事，就算件事做衰左，無論係用錯方法定咩都好，只要個原意係想做好嗰件事，就唔,"['仲細容易偏激', '方法錯就係錯', '咁你覺得可以點？', '所以你意思係叫人唔好做傻事？', 'B4 唔係唔好做傻事，係做啲有意義嘅野，好似呢排跳閘咁，你搞到狗鐵蝕左十蚊呀，跟住呢？俾人捉到，罰嘅錢你跳幾多次閘先cover得番？', 'B2 啱呀', 'B1 \nhttp://i.imgur.com/IRmS0VI.jpg', 'B5 其實我唔明跳閘有咩意義', 'B7 張圖好正', 'B8 俾啲人自high下', '跳閘真係好on9，比人捉到仲on9']"
15,232064918,2019-09-11T23:35:01.058Z,無視促進討論？與777有何分別,我唔直接講某位同學，相信佢應該唔係5毛，只是比較左膠、真心膠，因為佢既言論確實係部分人既諗法，不過感覺係反送中前既論調，回到主題，各位都係大學生，如果好似該同學咁論，無視其他人既睇法，一意孤行，其實仲,"['無視果個人係另一班人 不如你係睇係佢地既回應\n睇完再評價\n我真心同大家討論 但有一部分人就出黎攻擊', '既然你想促進討論，點解唔直接係我個po留言，駁斥到我出唔到聲？🙂\n係決定無視前，已經有大量同學仔同過佢溝通，我都有嘗試過去同佢理性溝通，但佢嘅內容基本上係為引起公憤而出現，甚至騎刧咗原po討論內容，希望你了解咗每件事情來龍去脈再作比較，唔好單睇結論就將兩事相提並論🙂\n-該位同學', '為左更方便令你明白佢有幾咁影響討論，整合左佢發表既文章比你參考一下，有時間入一入去睇下留言，睇完希望你會明白點解我會講無視係最好嘅方法。\n\n職訓女文章整合\n9月12日 \n09:54 有感而發 點解講少少意見 都唔得？\n02:39 最近講到一d政治相關既事件 就被人身攻擊 鬧 同轉移視線 其實咁樣都無助討論\n\n9月11日 \n18:51 講事實都比人攻擊\n14:00 做咩都好 都要理想分析 聽下其他人意見\n10:03 乜原來幫其他香港人都唔比？\n\n9月10日 \n21:58 點解要跳閘？\n14:26 發夢識異性出pool成功 大家又點睇？\n13:00 唔好惡意中傷職訓局\n11:54 辭職唔做警察 係退讓 怕事既行為？\n\n9月9日 \n16:24 港鐵設施比人任意破壞 又有人襲擊港鐵職員😢😢\n00:38 香港既社會風氣\n\n9月8日 \n11:32 希望大家唔好失去理智去表達訴求\n\n9月7日 \n12:14 有家人做警察都係罪？點解要以偏概全 唔去理性分析 ？\n\n9月4日 \n12:03 獨裁香港萌芽？\n11:11 有屋企人做警察既你 係學校比人欺凌點算好？\n\n-該位同學', '😭️😭️😭️我同上面polyu唔同人\n我係比佢開po公審果個polyu呀😭️\n老實講 我同佢真係冇得再討論落去\n你睇下佢d回覆先啦 唔係話唔岩傾就無視佢\n而係真係頂唔順 你會唔會同個傻既講咁多野？\n我諗我已經屬於係咁覆佢既人黎\n嘗試過 但佢唔接受別人意見\n然後話我自爆又成又自己鬧自己咁\n大佬 點溝通呀\n\n我今次真係覺得我自己做法不完美\n但真係盡左力 我投降', '有冇人統計過佢幾多成嘅post係講人地冇理性討論同人身攻擊。 係咁重覆咪off哂topic\n\n好噁心']"
16,231924716,2019-08-24T03:25:01.865Z,《星期三港案》21/8 光復港女,《星期三港案》21/8 光復港女，旁述：崔健芒，一場「反送中」運動，揭發咗當權者嘅醜惡同無恥，但喺憤怒之中，我哋亦見證到同路人之間嘅團結同扶持，就連一向畀人感覺只顧吃喝玩樂嘅「港女」，都願意走上街頭發,[]
17,231906281,2019-08-21T12:11:09.969Z,香港 反送中 聯署求援 請大家幫忙廣傳!!,以下白宮聯署，不是給美國總統，而是白宮國會討論，我們香港人不求成真，但求話題性國際關注也好！，麻煩網友幫忙廣傳簽署，求求您們了，謝謝！！！，急：//請提名香港自由戰士為2020年諾貝爾和平獎，// 要,[]
18,231852686,2019-08-13T13:16:08.680Z,孝義兩難存,最近香港反送中運動，我就唔洗再多詳述啦～咁屋企有班廢老，一直叫我唔好出去啦～但係喺良心、良知驅使之下，我又不得不出去。魚與熊掌嘅話就係捨生取義啦～咁但係孝義嘅話應該邊一樣行先呢？求解答。,"['大個仔啦 \n你帶心愛既女朋友反屋企\n兩老唔中意 叫你唔好結婚\n你係咪真係唔結啊？ \n咁樣愛極都有限', '大部分既屋企人一開頭都反對架啦\n但都好多人既爸媽比自己仔女感化而開始轉馱\n用行動感化佢地！！\n比D意識唔該！！！', '只要保護好自己\n完完整整咁反屋企 \n我諗你爸媽都會默默支持你既', '緊係良心啦 如果唔係大義滅親呢個字點會出現', '愚孝?', '孝義永在心，港豬留在家', '你班人 講就輕鬆 人地個仔死左傷左無左隻眼 到時你又一句 革命更係會有傷亡咖啦 又講完？', '呢啲位好多灰色地帶架姐\n冇人叫你一定要講', '喂，同學', '多謝大家嘅建議，我已經由和理非進化做和理勇。', 'B9 嗨', 'B11 Hi', 'B12 係師兄定師弟？', 'B13 唔肯定']"
19,231822415,2019-08-09T01:54:31.187Z,tg vs whatsapp,whatsapp 越黎越差就係人都知，但係因為一開始多人用，所以基本上冇可能轉到去其他app，今次反送中多左好多人用tg，有冇可能順勢轉會去tg唔洗再用wtsapp？,"['Tg都仲係少數人用', '我冇用過tg', 'Whatsapp 係香港都仲一定係主流', 'Whatsapp 冇咩問題喎', 'whatsapp 令人懷疑係因其under facebook 而facebook往往對中國持開放態度 所以令人聯想到擔心facebook會出賣港人', 'B5 我明了', 'B5 分析得唔錯', 'B4 早兩日先俾人爆hacker可以隨便改你msg內容', '唔會啦，始終主要用嗰班都係後生仔，就算你用你阿媽都未必用', 'B5 啱呀，所以facebook我都少用', '至少你阿爸阿媽，親戚長輩都仲用緊 wtsapp :)']"
20,231808759,2019-08-07T01:18:10.335Z,想離開香港,一直以黎見到香港一步步大陸化已經想走，經過今次反送中之後更加覺得香港冇得救，就算五大訴求全部應承晒，但係香港始終會有一日俾大陸收番，今日嘅黑社會打人，警察濫權，遲早都會變成香港嘅一部份，而家先廿幾歲，,"['你估你想走就走到？', '冇可能五大訴求全部應承晒', '樓主分析得幾中肯', '香港已經同伊拉克無分別,三十六計,走為上計😂😂', '近近地去台灣嘅話，一陣選左個韓國瑜做總統，仲衰過留喺香港', 'B1 其實而家移民易左好多', 'B4 伊拉克起碼係鬥好打鬥多槍，好打啲嗰個就揸旗，大家都揾命搏，香港就淨係普通市民有事，真係做衰野嘅就逍遙法外', '冇一個地方係好', '香港遲早俾大陸收翻，2047就係最後底線，依家只係係2047之前希望有啲改變，大陸收翻香港一早鄧小平就講左就係俾你玩50年，有時都好無奈，但身後香港人只能接受，盡做啦', '去到外地定居，一樣受盡差別對待，尤其白人社會，其實都無咩地方比你簡', '有錢去邊都一樣啦']"
21,231808253,2019-08-06T19:38:54.142Z,反人類主義萬歲,我成功由「反送中」經過兩個月之後變咗信「反人類主義」，「焦土論」同「移民論」太犀利了,[]
22,231801977,2019-08-05T21:37:57.957Z,同台灣包租婆嘈到無咗間屋住,今日同個包租婆因為反送中件事突然密我發表偉論，小弟當然好樂意同佢傾，點知佢一直咬定係學生比人煽動、如果未來有問題都係學生搞壞咁，我就慢慢咁幫佢分析件事啦，但係佢黎黎去去都係自由唔可以當飯食、搞差咗經濟,"['個包租婆似發老脾咁款喎。', '其實係佢屋企有人支持，你包租婆被人食左個勢，依稀記得你係香港人所以想係你身上搵同感點知係你又……下次醒啲啦唯有……', '唉...我估唔到係咁', '比佢啲時間冷靜下先，如果之後真係一直冇計嘅話再嚟搵橋都唔遲', 'B4 不過好似搬左會好少少', '房東是韓粉喔']"
23,231740300,2019-07-26T00:49:40.843Z,726 機場集會！,之前唔少機師機艙服務員都出聲撐反送中，今次係佢地地頭搞集會，係時候撐場，向嚟香港嘅旅客表達我地嘅訴求！，全世界1點機場見！！,"['和你飛', 'Hong Kong is dangerous!', '邊有諗過咁多人', 'Hong Kong is sick', '估唔到有咁多人', '聽日元朗', 'https://i.imgur.com/yO1FA5u.jpg\n加油香港人', 'Hong Kong is not China', 'No China extradiction!', 'Free Hong Kong!', '無線新聞 出賣港人', 'https://i.imgur.com/w3mX6AK.jpg', '感動', '生於亂世 有種責任', '機場咁遠都咁多人去😢', '香港1997年要回歸中華民國！不是中共，香港一起民主自由']"
24,231723717,2019-07-23T04:14:03.302Z,文學連儂場，做唔做到,近呢兩個月，反送中事件令社會分化/撕裂更加嚴重，連儂場貼滿memo紙同圖文並茂嘅紙張。有時我諗，如果搞個文學版嘅連儂場又得唔得，的確依家投稿嘅形式有好多渠道，但好多時都要經過一輪審批先能夠刊登，或獲發,['你想係咩地方做先？']
25,231715646,2019-07-21T15:25:55.994Z,有冇人父母都係盲撐政府,我阿爸本身係反送中既，但睇完cctvb既示威者打人片之後就盲撐政府同警察，都算，因為我知屋企人咩料所以唔會同佢地講政治，但佢一有示威遊行就係咁特登講俾我聽，煩撚到🤮仲係咁話警察打得好，可以點做，同埋,"['試下同佢地講支持警方＝支持黑社會，用元朗做例', 'Cut咗tvb 轉睇其他台 等佢知道警察打人仲勁', '比元朗嘅片佢睇啦！']"
26,231713522,2019-07-21T09:23:52.659Z,香港加油,抗爭！ 反暴政！香港人企出來！！！！！！！！！！！！！！！！！！ 反送中反送中反送中反送中,[]
27,231712443,2019-07-21T05:36:48.859Z,"點解反送中嘅對立面
係支持警察執法",本身唔知佢係邊個，但最近佢條片好有意義，能揭露社會真相，望周知,[]
28,231708759,2019-07-20T11:49:38.892Z,721全面升級 不分化不割蓆,聽日黎到我地反擊嘅日子！，我地唔再示弱，我地要展現爭取五大訴求嘅決心，呢場已經唔再係反送中運動而係香港存亡之戰，呢次我地失敗就只會變成另一個新疆，睇下中共點樣對待維吾爾族人，回顧中共管治殺害6500萬,"['推', '推', 'https://zh.m.wikipedia.org/zh-hk/大屠杀列表', '呢度推唔到 po 的', '一日叫特首下台一日都冇人會正面回應其他訴求', '光復香港，時代革命']"
29,231683397,2019-07-15T17:57:26.356Z,其實再咁落去香港係咪會打仗,反送中運動由6月9號開始，到宜家已經個幾月，但場運動唔單止無好似當初雨傘咁越來越淡，反而好似一個禮拜打得比一個禮拜激，宜家好多人都講緊話再咁打落去，遲早搞出人命，之前朋友推薦我netflix睇咗套紀錄,"['這是粵語嗎？\n身為台灣人的我看不懂欸\n\n更 感謝B11翻譯', 'B1 對喔', '絕對唔會打扙，香港個國際地位容唔到打扙，因為大陸一定唔會俾你有死傷，佢地一定寧願換政府，中美貿易戰，英美選舉，中加外交，新彊問題，全部都係大陸面對緊，如果香港死一個市民，美國唔即刻加你5000億25%稅？英國唔即刻話你違約黎制裁你？', 'B1 你是特別來看港澳版的嗎', '其實已經有d苗頭，之前送海濱已經有少少味道啦，坦克就黎出現', 'B4 沒有 我不小心誤入這裡\n\n我只是想找香港標籤的最新貼文而已\n聽說上周沙田站私人商場有衝突\n\n難怪我看到好多粵語的標題\n\n原來香港人也會用Dcard', '我是B4 其實我也是台灣人', '只可以話兩邊都洗濕左個頭', '按定義,打仗是國與國的事\n要成立, 首先要香港被癱瘓, 警察組織運作不能, 然後癱瘓者再自申叛軍etc \n新疆  西藏 算是比較有反抗意識\n也沒發展成打仗,最後發展成多年沒消息的xxx 流亡政府,\n香港不會的吧\n\n另外. 不要太高估外國反應\n香港還是在用的低殺傷力武器,\n橡膠子膠布袋彈,\n是外國賣給香港政府的啊\n\n難度外國要自打嘴巴 說它賣的低殺傷力武器不是低殺傷力www\n最多說一下你打面不太好,\n下次給你訓練一下, 記得打腳云云\n\n和香港最有關係的算英國,台灣\n不過現在英國首相下台了\n他們的議員忙著選舉\n不太有空吧, 因為香港議題對首相選舉沒什麼幫助\n\n反而台灣快大選\n對蔡英文來說,香港議題是個不錯的宣傳吧', '點升級最多都係同警察打， 5會同解放軍打。 因為中國根本5會派解放軍落尼。 第一， 派解放軍震壓示威者， 就等如中共幫林鄭善後。 因為所有茅頭只會一致指向中共 。\n第二， 習總都要係香港走資， 所以5會比香港經濟死。\n\n之後， 我地ge示威都好難好似烏克蘭甘 。因為香港人太多包袱 。再者， 示威打着理性及不破壞ge旗號 進行反擊， 所以係5同。', 'B1\n\n反送中運動由6月9日開始，到現在已經一個多月，但這場運動不單止沒有像當初雨傘那樣越來越淡，反而好像一個禮拜打得比一個禮拜激烈\n現在好多人都講說再這樣打下去，遲早搞出人命\n之前朋友推薦我netflix看了一部紀錄片winter on fire，裡面講到烏克蘭在2014年爆發的一場示威\n那場示威本來很和平，都係叫一下口號唱下歌，但隨住警察濫暴，示威者都開始反擊，然後雙方武力不斷升級，短短兩三個月間場示威幾乎已經變成了一場武裝衝突，警察瘋狂打人開鎗，示威者不斷扔石扔燃燒彈\n我在想要是香港繼續打下去，會不會真的遲早變成那樣\n如果是這樣的話，香港人到底有革命的覺悟了嗎？\n\n希望能幫你理解內容 :)', '最好日日黎  然後股市大跌   樓價崩潰  外商走資\n\n香港食人血饅頭嘅有錢人全部玩完\n\n到時香港先由香港人慢慢重建  ， 依家就係太多有錢人喺背後支持垃圾政府', '要革命就趁而家啦，過多幾年被人換哂血洗哂腦就冇希望架啦', '其實飛蛾已經計劃緊係香港實施分區進入軍政府狀態,到時真係唔敢想像......😶😶', 'B12 😅吓\n你真係好醒喎👍🏻', 'B3 美國佬不可信，但可以利用製造壓力。\nB9 英國有香港人在搞運動，已集好資金準備加壓，迫英國幫助香港。\nB12 目前香港恒指是在升值。', '721']"
30,231642162,2019-07-08T08:44:08.795Z,唔再只係反送中，而係逆權運動,多謝狗隻神助攻，為全香港人包括藍絲增加怒氣值同勇武值，令到除左年輕人 喺唔同崗位嘅成年人都因為狗隻嘅暴行變得義憤填膺 用自己職業去幫助呢個運動，例如琴晚嘅攔住啲狗嘅的士司機 希望你最後會冇事，例如琴晚唔收錢比冰袋嘅7仔姐姐 好多謝你提供冰包急救用,"['共勉之', '香港人加油', '反送中!', 'B3 屌on9口號', 'B4 唔得咩', 'B5 光復香港', '時代革命', '深度文', '正', '體育救港', '有人開中大武打班', '全民練武', '少林寺', 'adore', 'keep fit 救港']"
31,231634625,2019-07-06T19:32:37.493Z,有個藍絲老豆真係慘過食屎,我老豆係退休公務員，日日就坐喺屋企睇cctbb，最近反送中運動，次次見親啲示威衝突場面就講哂粗口，本來有諗過同佢傾下導正下佢啲諗法，點知法國佢係果種典型深藍廢中，即係果啲好proud of自己係中國人，覺得中國政府為咗國家安全開鎗殺哂啲示威者係無錯,"['首先你要set 返哂啲privacy', '橙', '你話自己去參加一個愛國營\n然後失蹤幾日\n返到屋企將間房貼滿晒毛澤東相\n每日六點幾七點播嗰首歌嗰陣唱得大聲過佢\n\n\n跟住佢應該會帶你去睇精神科🙊', '你讀心理系都咁無sense?', 'B3 可能會開心自己個仔終於諗通', '珍惜一切，珍惜相處的時間。\n只係大家各有諗法，對事不對人，世事吾係只有敵我之分。', '同佢講 777 話要we connect\n唔好撕裂🌚💀\n咪帶頭批鬥嗰仔', '退休公務員藍絲老豆加一😢', 'B4 唔好成日以為讀心理學就個個都讀心神探咁先得架', 'B9   我唔係話要讀心\n係要有包容及同理心', 'B10 明知改變唔到佢思想，但日日聽住佢鬧自己支持既事都咪話唔難受。你同情包容對方既時候對方有冇包容你先，單方面死忍唔work架喎']"
32,231633883,2019-07-06T16:47:31.559Z,大陸同胞呀快啲黎香港啦！,西九站做咩封站呀！，我準備好聽日用我十年磨一劍嘅普通話教佢地反送中同六四嫁！ 而家冇用喇，大家聽日千祈唔好幫啲同胞開民智呀！千祈唔好印簡體字方便佢地睇呀！唔好教佢地學武漢人呀！咁樣中共政權會被動搖嫁！大家唔好將革命嘅火種點燃喺十三億人嘅心中呀！地球會毀滅嫁！,"['comecome!', '有心未怕遲']"
33,231620430,2019-07-04T08:00:16.503Z,【集思廣益】救下台灣蘋果,（冇連登ac唯有po dcard），是咁的 大家應該都知蘋果今日開始要課金，連登有巴打做左圖話俾大家知課金有幾重要，加上反送中一系列報導 香港人好團結，個個都話要撐肥佬黎 仲話要額外課金，真係感動死我,"['講真 台灣本身重有好多媒體未染紅\n至少未去到香港咁慘\n但台灣既蘋果好多都係低級新聞\n正係用個未染紅黎叫人撐\n說服力真係好低', 'B1 雖然好似未去到咁嚴重😢\n但其實都比想像中嚴重\n我讀嘅係傳播相關嘅系\n好多唔同媒體嘅記者都黎過上堂\n我曾經都問過佢地一D自我審查同埋染紅嘅問題\n好多反應都係沈默或間接承認\n甚至有D記者同我地講好希望我地有能力去改變宜家呢個局面 話染紅比我地想像中更嚴重\n\n而低質新聞\n我自己觀察係覺得佢地要符合讀者口味\n好多人都政治冷感 政治對佢地黎講太複雜了\n但台灣讀者就係鍾意睇出軌偷情 八卦\n反送中期間台灣爆左單同安心偷食差唔多嘅偷情案\n班老嘅走晒去睇偷情 得番班後生嘅關心反送中\n🤦\n\n睇到反送中呢段期間大家都出左咁多反間計\n覺得香港人真係好creative好醒目\n唔知會唔會有計仔救下蘋果', '又要反染紅，又不撐持平的媒體😭\n台幣10塊是有多少啦😭\n台灣人你們醒醒！到真的全染紅就來不及後悔了！樓主應該po在非港澳版', '蘋果在台灣本來名聲就不好\n而且深綠媒體原來都有好幾家了\n只為了反紅這個理由花錢是不太可能', '其實我都係想大家一起諗下有咩方法嘅🤦\n救得一個得一個 救得一間得一間\n可能覺得難 但大家幫手諗諗 plz🙇', '當時阿翔單野一出佢地乜叉叉新聞都無人睇，睇呢單野既人以百萬計，可見係讀者市場令台灣新聞越黎越低質🤔', '我台灣同香港都訂閱咗❤️']"
