,article,createdAt,title,excerpt,content
48,232877682,2020-01-12T11:26:21.986Z,大家忘了當初的公投嗎,當初年輕人輸老人們輸得多慘 卻也不見有多少人說沒投票是沒有行使自己的權利 是放棄民主 一定是總統大偉一點吧，希望大家選後能理智一點 不要被香港嚇傻了 更應該好好看著小英不要像之前一樣 否則四年後也不過,[]
49,232876496,2020-01-12T07:29:00.430Z,跟風說支持3號就是自由、民主,不要跟風說支持3號就是自由、民主，我不支持蔡英文跟韓國瑜，但真的是看到一群跟風仔~~整天在喊今日香港明日台灣，可以動腦在喊口號嗎？什麼投民進黨就是投自由民主一票。每個人都有自己的決定權，但絕對不是跟你,[]
50,232876271,2020-01-12T06:45:34.480Z,希望韓國瑜明白,你輸的那265萬票，其實很多並不是香港情勢跟年輕人去影響的，是因為你看事情的格局太低，高度也不夠，還有大家感受到厭煩的發財口號，大家才會有這麼強的凝聚力下架國民黨，也因此讓這次的投票率很高，希望你之後,"['呃 別對愛愛摩天輪抱太大期待的好\n\n昨天選後國際記者會都被放鳥了\n\n你還沒學到教訓啊？', '就算有80萬票被亡國感騙去選民進黨的，他還是輸啦。']"
51,232876063,2020-01-12T06:05:35.600Z,為我們的民主自由歡呼～,今天看到好多人po文看了好感動～也許大家都很怕變成下一個香港吧！，為我們的民主自由歡呼，台灣加油！，還有昨天在FB看到的....，突然覺得自己好幸福能投票！，我好怕這次是最後一次選舉了！,['好喔']
52,232875881,2020-01-12T05:29:35.878Z,可以理解老人家的心情,選舉完了可以說是幾家歡樂幾家愁，我們全家都是藍的，雖然韓國瑜敗選對我來說沒什麼，但是對我們家許多人來講確實滿失望的，媽媽是來自香港新住民，小時候在國民黨創辦的學校唸書，學的是和台灣一樣的教育，吃的也是,['看完突然想到（雖然跟你的文無關xd)\n阿嬤支持國民黨的原因跟中國人支持共產黨原因其實是一樣的\n台灣人都自我洗腦中國人很多不愛共產黨\n但其實對很多中國人來說 \n共產黨帶領中國從貧窮走向小康 \n村鎮變成高樓大廈 \n開拓道路 義務教育等\n就某種程度來說 \n這些事情都是大環境的趨勢\n屬於必然結果 可以還著感恩的心\n但其實在沒必要將自己就侷限在「我是吃他們的米 用他們的錢長大的」\n畢竟大家都是有繳稅的\n政府說到底也只是利用人民的錢實現公共建設\n就算是軍人 拿的薪水也是人民給得錢 \n而不是國民黨\n（但也不能否認國民黨當初帶了很多錢才能支持台灣一些建設）']
53,232875449,2020-01-12T04:02:53.778Z,英粉們可以洗洗睡了吧,恭喜我們台灣最高票的民選總統當選！！，這些覺得以後台灣會變得跟香港一樣的是否可以放心了呢安心的去洗洗睡吧，這些死22k的社會低下族群繼續享受自由民主，繼續好棒棒的兩性平權吧,"['小菸都能以最高票上，先去噴韓為什麼能這麼爛啦呵呵', '好了啦 下去了啦～很丟臉了\nhttps://megapx-assets.dcard.tw/images/c66e661c-b5f5-427a-a24c-08b6feddc750/full.jpeg', '讚啦洗洗睡～還在22k你還停留在馬執政時期啊？！\nhttps://megapx-assets.dcard.tw/images/d9a44ec7-12d7-4c2b-beb7-824404606a0e/full.jpeg', '兩性平權好棒棒唷😉', '◢···· 崩╰(〒皿〒)╯潰····◣']"
54,232875218,2020-01-12T03:01:21.924Z,投綠，台灣真的贏了？,這次選舉藍綠都一樣爛，我沒法做出選擇，因為一個蝦七八講話，另一個四年了我沒感覺到改變，甚至有退步的懷疑。香港事件，讓綠抓到這次機會，煽動民意，不斷宣揚「今日香港，明日台灣」，莘莘學子們無不蜂擁而至，但,"['卡韓', 'B1 不懂什麼意思，但藍綠都不挺，我在等柯阿伯上來。', '我其實滿希望宋伯伯當選的😂', 'B3 如果當選他自己可能也嚇到哈哈哈哈😂', '不要崩潰了好嗎\n\n22K時代你是忘了？\n633忘了？\n油電雙漲忘了？\n失業率最高忘了？\n炒高房價忘了？\n出口16黑忘了？\n股市沒萬點忘了？\n高額舉債忘了？\n\n你永遠記得，因為你他媽的只記得片段文字呀？\n你要不要去查查看當時蔡英文跟記者的完整對話？\n\n你確定是砍薪水？還是砍18%？\u3000砍年金本來就是前兩任想做的但沒做\n然後薪水我查的資料沒錯的話應該反而是調高吧？\n\n在外面找不到工作的我一律都叫廢物，除非是身心有問題的\n不然在高雄賣個雞排也有3萬多，這樣還養不活自己根本自身的問題\n\nhttp://i.imgur.com/gGjrNNA.png', 'b5 你有去聽當初年金的公聽會嗎？\n我有\u3000我是一個國小老師\u3000父母都是退休校長\n連政務的人員都承認這是政治手段\u3000並不會對年金破產有任何幫助\n主要問題在於護盤基金的亂用\n\n明明勞保破產更迫在眉睫\u3000農保已經破產\n不斷挪用資金挹注\n為何不先改？\u3000明顯就只是選票更多\u3000不敢亂動\n還在那邊相信綠營的一面之詞\n\n真的懂\u3000想發聲\u3000\u3000先去實際參與理解狀況好嗎？\n不要被網路上各種被操弄的資訊\u3000自以為是的了解', 'B6  這就奇怪了，為何不先改\n\n你問的好厲害呀！\u3000我幫你問問馬英九\n\n你有問過馬英九了嗎？\n\n丟臉。\n\n對了，你們要自私讓台灣倒我是沒意見啦，要死一起死\n\n但是你們說為了選票？若真的為了選票蔡英文大可不砍年金呀\n\n邏輯邏輯邏輯邏輯邏輯邏輯邏輯邏輯', 'b7 邏輯？\u3000\n你自己邏輯已經錯亂\u3000\n酸民總是不肯把對方言論看完就開槍\u3000\n砍年金\u3000本來軍公教的票就鮮少是綠營\n\u3000\u3000\u3000\u3000砍軍公教只是鞏固勞工選票\n\u3000\u3000\u3000\u3000問題點就在護盤基金的亂用\u3000\n\u3000\u3000\u3000\u3000砍就不能解決問題是要砍甚麼？\n邏輯？\u3000你可以把人的內容好好看完嗎？\n\u3000\u3000\u3000\u3000不是勞工\u3000不是軍公教\n\u3000\u3000\u3000\u3000我真的不知道你在那邊大聲啥？\n\u3000\u3000\u3000\u3000你到底真的懂到哪裡？\n\u3000\u3000\u3000\u3000都只是網路鍵盤手找資料到底可以幫誰發聲？\n喔對了\u3000從你最後一句話跳針就知道你已經崩潰', '如果老柯四年後真的有的拼\n我也會投他😂\n但目前看起來投綠的確是最好選擇\n不管總統或區域立委投綠的都比較有希望😂', 'B5 你說的那些到現在還是啊，房價、失業率，表面上降低幾趴，但實際上一樣情況，對老百姓來說無感。\n我沒有要袒護藍或綠，今天就算藍贏，我一樣會發文討論，總之兩個都一樣，只為了鬥爭不是為了台灣，這情況持續好幾年，如果綠在這四年後能夠做出讓全台人民有感的改變，我挺，但現在是失望的沒錯吧！無感改變好幾年了。', 'B8 現在是綠色恐怖，說一個綠的不好真的都會被網民追殺。', 'B8 丟臉就不要回覆了\n\n鮮少是綠營但不代表就不會有綠營的呀= =\n\n更別說也有很多不投票的，不然你以為朱為何這麼低？\n\n大聲？ 打字而已你也能看出大小聲  你是神？\n\n最後，你還沒回答我耶？ 還是你不是B6？\n\n如果你不是B6的話，那你回覆我標記B6的內容幹嘛？\n\n吃飽太閒？如果是B6  那你還不回答我問題？在逃避？\n\n我是要崩潰啥= =，爽都來不及了還有時間跟你在那邊崩潰\n\n是你在崩潰吧？  對了，你應該知道我最後一行是在模仿鄉民的\n\n補字補字補字補字補字補字補字補字   還是你是老人所以才不知道？\n\n丟臉至極。', 'B10  你代表全部老百姓？\n\n如果真的一樣不好那這次韓國瑜就會選上啦？\n\n講那甚麼幹話，還是你連你在說啥都不知道？\n\n你要不要去查查房價何時飆漲？飆漲多少？\n\n你要不要去查查最近3年房價有漲多少？\n\n所以你跟韓總一樣視而不見嗎！ 上面都PO出鹹酥雞徵人的文\n\n還是說那些失業的連鹹酥雞3萬多都不願意做？怪誰？\n\n無感？  我看你面向西方說太陽怎沒出來的人吧。', 'B13 你的例子，請問你有去了解嗎？網路上貼的，實際去有嗎？我身邊就有實際去應徵說有三萬的，但實際扣一扣2萬6都不到。\n這次藍大敗操作純粹錯誤，不是因為綠做得好，媒體倒是幫了一個很大的忙。\n台灣有沒有贏，等看吧。\n上講台講說跟對岸的政策原則怎樣怎樣的，我們也要有這實力對岸才會坐下來跟你說，等中美貿易打完，看看台灣會變怎樣吧。\n我當然希望變好，但這四年的改變我沒感覺啊，房價一樣高啊！只一直比數據，對我們普通老百姓有差嗎？一樣高到可怕。\n當初藍還不知道派誰的時候，你知道綠的聲勢多低嗎？那時很多人都說蔡英文沒辦法連任，要不是這次因為香港事件可以拿來做文章，煽動你們年輕人，會有今天這局面嗎？\n對我們這些普通老百姓，這四年真的有改變？為什麼我聽到一些做小生意的反而怨聲載道？\n這次綠會贏，不是做太好，是藍太太太爛。', 'B5  看你的長篇大論，真的想問你畢業了沒？找過正職的工作上過班嗎？是不是高雄人？\n\n我是高雄人，而且也在高雄工作過，其他先不論，就以說薪資水平到底有沒有提升、失業率這個議題去講好了，你舉雞排店徵人的圖片例子來說，你有認真看過工作內容、工作幾小時、具備的工作條件、實際了解過工作待遇好不好嗎？\n\n一個月只休四天，假日叫你盡量不要休息；店內所有的事情工作全部都要做；上班12小時左右，時段是小夜到大夜班，而且要夠格當上店長薪水才有可能到四萬元以上，你說在高雄賣個雞排也有三萬元，有普遍都是嗎？\n\n據我所知一般來說大夜班或多或少也會有夜間津貼吧，就如7-11那種的連鎖超商都有啊，而自身在高雄打拼的實際例子來說，適合的工作真的不好找，薪水待遇多半只有25~28k左右，扣掉勞健保差不多就是法定基本薪，很難突破三萬元的，除非你待得夠久（超過一年）夠耐操；網路上寫的不代表就是你面試時老闆會承諾給的價碼，高雄經濟景氣、薪水待遇確實比其他縣市差很多，慣老闆又多，先生你舉例多一些吧，大數據下比較有研究討論的價值！\n\n還有你說「外面找不到工作的人你一律叫廢物，除非是身心有問題的」，真的擔心你走在街上的安維耶…失業問題沒你文中表達或你想像中的簡單啊…\n\n蔡執政以來，綠的政績對高雄人來說認真無感啊！若要批韓，試問當初市長是綠色的執政讓高雄有一大堆的負債，淹水、登革熱、馬路平不平的問題都很嚴重沒解決，當初都沒報導，不代表就做得沒問題…\n\n我不管政黨色彩支持誰與否，有問題就該檢討，有功就該讚揚，沒有什麼偏向誰說話的立場，談論現實狀況，就事論事，選舉都過了，先生不要太激動啊！幹話說太多要多喝水喔，不然會口乾舌燥有異味的……', 'B16\n\n我土生土長高雄人，再來你眼睛不好我不怪你\n\n因為有些人就是天生眼殘，是原PO先說""失業率""的問題\n\n你扯會不會扯太遠了？  還是你連國文都看不懂？\u3000丟臉。\n\n然後我爸都年近半百還有心臟病，他在高雄一樣能找到45K的工作\n\n那些身體好的人，找不到工作是不是有問題？\n\n最後，你頭腦不好我也不怪你，你誤信謠言也很正常\n\n負債，講了5年了！！！！！！！！！！！\n\n扣除掉前朝，陳菊一共借了1200多億，任職11年半\n\n平均1年2百多億，你要不要看看韓國瑜去年就舉債多少了？\n\n淹水？你是不是真的不住高雄？  早期的高雄的確會淹水\n\n但在建設泄洪池之後，基本上要淹到小腿以上都很難\n\n之前那次淹水是因為下了""""""""整整一個月""""""""\n\n台北才下一天甚至時雨量不到高雄的一半就淹了\n\n然後登革熱你確定要打？\u3000\u3000要的話你就最好有心理準備\n\n要不要先去查查106年、107年有幾例？\n\n你說更早之前？\u3000因為當時碰上氣爆，氣爆又碰上颱風\n\n然後又碰上登革熱好發期，光是能把死亡人數壓下來就很不容易了\n\n更別說江院長的三不原則，還是你也想講講氣爆？\n\n馬路平不平這個低能兒都能知道的事情\n\n高雄的面積是北市的11倍大，拿到的路平經費卻比北市少\n\n更別說長期的重南輕北，工業區都在高雄\n\n高雄的路就是每天有工業車跟大重貨運車在走\n\n你要路能好到哪邊去？  不然就問國民黨為何要把首都設台北呀\n\n為何不是設在高雄？\u3000然後工業都丟給北部呀\n\n激動？\u3000你又不是當事人你當然不激動呀\u3000不是嗎？\n\n有本事打這麼多東西，卻沒本事好好去了解高雄。', 'B14 \n\nㄟㄟㄟ哥，你只有提""""失業率""""耶  還是你他媽的像韓總一樣\n\n說過的話自己就忘了？    房價一樣高那你可以買別的縣市呀\n\n我大伯在高雄就用2百萬買房了，雖然在5樓3房2衛1廳\n\n哀，可憐，有香港事件......國民黨也能拿來做文章呀\n\n但為何卻是綠營的反應大家比較喜歡？\n\n你不覺得你腦袋已經僵硬了嗎？基本的道理都想不通？\n\n人家記者還問韓總對香港反送中的怎麼看？\n\n韓總直接說那個我還沒去了解耶，下一題齁\n\n小生意怨聲載到？\u3000怪他自己呀？\n\n我每天經過丹丹、麥當勞有哪次不是爆滿？\n\n郭家肉粽一樣天天爆滿\n\n你要不要去三民市場裡面的小麵攤看看？\n\n也都是爆滿，一樣都是做生意，為何有人能爆滿有人不行？\n\n還是說乾脆全部的人都是首富好了？\u3000這是不是你要的？\n\n等看吧，這不就代表你也無啥話可說了\n\n只能說出這種沒甚麼意義的言論\n\n我也在等著看你會不會明天就死掉呀\n\n你不要以為偷偷改內文我就會忘了你說啥\n\n不只丟臉還加可憐。', 'B18 兩百萬買你那個規格的房子，你找給我，我買，可是我不要凶宅、海砂屋。\n真的滿嘴幹話，井底之蛙，小生意怨聲載道怪他們自己？你不就跟蔡英文講的一樣；丹丹麥當勞爆滿能代表什麼？三民市場又能代表什麼？其他地方呢？其他普通做生意的百姓呢？怎麼不看看多問問，只看自己相信的，不願面對現在真正的社會，面對事實，只用網路的風向來駁論。\n你知道為什麼大家都要考公務員嗎？因為經濟差啊，你懂嗎？一年比一年公務員要多人考，就是因為景氣不好，你到底懂不懂啊孩子？理性討論被你這低素質深綠粉講成這樣，深綠深到這樣沒救了，繼續自爽吧孩子。\n對了我不回了，看你這樣難怪這次綠會大贏，有你們這些不願面對社會現實的大學生，繼續自爽用嘴巴自強吧，反正喊喊口號就變強了對吧！反正綠色最棒最好。\n無法用理性看待、有效批評，未來有你們這些學生，真的堪憂、可悲。', 'B17 批評人前先檢視自己，是最基本的事，我就你打的文章評論，然後你這樣回我，呵呵，你說的啊不就好棒棒！躲在電腦後面不負責任的亂批鬥亂人身攻擊，大學讀資訊管理連最基本的網路倫理都不會，一個人的文章文字可以看出人的素質，既然你可以說成這樣，你還是好好讀書吧！\n\n對牛彈琴，無意。', 'B19\n\n就在前鎮區那呀= =   \n\n你不覺得，你真的很可憐嗎？\n\n理性討論？\u3000我說的每個點都是針對你的問題做回覆\n\n你要不要看看你的回覆是啥？\n\n我說，為何有些人能爆滿有些人不行\n\n你卻說那又怎樣怎不問別人，你不過就是想把問題\n\n全怪到政府身上嗎！\u3000有時候是個人的問題\n\n對了，你知道去年出國玩的人數比往年都高嗎？\n\n經濟差？經濟差大家還能出國玩成這樣\n\n那經濟好不就世界首富？還有根據資料\n\n考公務員的比例跟往年其他沒差到非常大\n\n尤其現在年輕人選擇創業的比例更高\u3000你到底有沒有活在台灣？\n\n最後，我都提事實來回你，你卻一直說綠的怎樣怎樣\n\n丟臉、可憐、可悲呀\n\n你知道已經有超過60個國家致電給蔡英文祝賀了嗎？\n\n https://news.cts.com.tw/cts/politics/202001/202001121987392.html?fbclid=IwAR2Xj-qC99CA0Ju9Z-n5sIzg-pi-LojYAOLlDURYLSHu1rnXK5lmP1HD7sQ', 'B20\n\n別說不負責任，要就出來談，我最看不起你們這種只會在網路上說的人\n\n網路倫理？\u3000我從頭到尾說的都是事實，用字激烈了一點\n\n這樣就受不了？\u3000怕是玻璃心吧？\u3000隔壁香港說話可是要死人的\n\n所以你到底要不要回我？你是在逃避甚麼啦？\n\n我承認自己沒很好，但不像某些人都不敢承認自己很丟臉', '你要是很會讀書很有本事學歷高去科技業領高薪你也不會在這邊發文了吧']"
55,232874917,2020-01-12T01:10:31.024Z,今日香港，明日台灣,竟然有800多萬人相信這種屁話⋯⋯，網路真的是一個好東西呢！，腦袋也是，網軍開工囉～,"['哈 難道你希望草包當選嗎🤗\n要怪就怪國民黨自己推韓出來\n嚇的年輕人都出來投票了ㄋ', '蔡赢这么多，主要是因为韩的助推吧……', '我個人是挺朱郭兩個人啦，昨天投的也是宋\n與其說昨天是兩黨對決，比較像是正常人跟不正常人的比拼啦呵呵', '全面執政的後果已經有前車之鑑了，完全沒人可以制衡', '竟然認為800萬人是因爲這句而投蔡的你、還是去努力工作吧！', '咱們韓總機功勞最大！', '這場選戰，被操作成\n台灣 VS 中國\n很自然的激起大家的民主保衛意識\n所以不意外啦', '這篇文章也是腦到不行呢哈哈', '與其說因為這句\n不如說是另一個人太荒謬：）））', '一句口號就能上？\n也把政治想得太簡單\n在藍軍還在2020下架民進黨的時候\n綠的廣告都是政績宣傳\n高下立判好嗎😂\n還是覺得找些企業家出來喊喊支持韓國瑜就有救？']"
56,232874353,2020-01-11T18:26:10.377Z,蔡英文上了 我跟家人都超開心的,一是維護我們的主權 台灣不會變香港了，二是國民黨不倒台灣不會好也不用再看誰跟誰家人鬧翻的文章了，三是民進黨立委過半數 接下來四年 想過什麼法案都不會被別人阻擾了 Ya，最棒的一點是，以後不用一直看簽葉,"['蛤?所以我說那個礦業法呢\n恭喜亞泥安全下庄', '支持我大英皇帶領我們繼續衝，今日台灣，明日香港，香港的同胞們不要屈服，站起來吧～～']"
57,232873868,2020-01-11T17:00:25.284Z,台灣人的健忘本能,總統大選落幕 學生們踴躍投票因為，不能讓韓國瑜上台，因為不能成為第二個香港，因為要捍衛民主自由，但我們遺忘了民進黨做了什麼事 蔡英文做了什麼事 今天我看到了很棒的一句話 民主是理性而不是盲目跟從，但是,"['說實在的，我也絕非惡意批評，但這就是一種選舉操弄民心的方式，還有絕對不要小看.....台灣人的健忘能力，所以也有人在說這次選舉除了聽到每個人都在喊民主自由民主自由很重要，抗中保台，有誰聽到未來國會過半要做甚麼，有哪些不足的法要補足，沒有........   只要藍綠挑起對立就有票了，看了真的很無言，我假設一個問題，倘若香港沒有發生反送終事件，請問這次選舉還有甚麼主題可以打.....  所以就也是民主盲目的地方，有好有壞', '民進黨派個西瓜來選也會贏啦\n只會打主權牌騙傻仔年輕人的票\n真D可憐哪', '四年後民進黨也很難贏\n除非再搞一次反送中\n嘻嘻\n\n沒有經濟牌\n只能打意識型態\n看可以打多久\n\n股市上12000點又怎樣\n還不是台積電護盤\n選完後熱錢走了，也順便崩盤\n真的不懂拿股市當政績的意義？？', '反正民進黨債留子孫，之後也是年輕人還\n不懂他們還在興奮什麼 😂喜歡還債?\n唉…出生率持續降低，未來撫養老人的負擔會越來越大']"
58,232873382,2020-01-11T15:59:14.312Z,我們永遠都是太平洋上渺小卻又美好的小島,我們捍衛民主自由的價值，無論有多少人認為民主是可笑的，但是看看對岸政府對待人民對待不同種族，看看香港人民的遭遇，台灣在這次選舉中，用選票告訴大家 我們追求的價值，雖然我們沒那麼有錢 很多建設沒有那麼大,[]
59,232872861,2020-01-11T14:47:36.491Z,選後想法,蔡當選其實還好（誰當選都是啦，因為一樣要上班要努力，可是菜這4年也沒有做的很好，因為香港事件真的可怕，而且有人要簽和平協議…………（乾，但其實韓國瑜的政策學貸免利息還滿讚的，但拜託請臺灣的所有的黨派不,"['很歡迎被一堆人炮了管他什麼粉我準備好了…………………………（自虐', '你說出了我的心聲\n不管誰當選，日子照樣過，班照樣上\n拜託不要再戰了，韓粉 英粉都一樣', 'B2 黑啊wwww\n中間選民戰出來wwww\n投誰可以讓人薪水領多一點我一定爆投', '政策這種東西不能單純看他說了什麼吧\n考慮一下可行性還有那個候選人真的會去做的機率', 'B4 黑啊但學貸免利覺得可行\n可是留學也要看標準\n而且政治人的嘴巴真的好誇張', '我覺得你的心境很正確\n本來就不可能全好全壞\n但是板上很多人把蔡英文神話 把韓國瑜貶低得一無是處\n好像挺韓的就是賣國 人家也沒說過要統一\n蔡英文也不敢真的獨立 先不說我們本來就是主權獨立的國家 台灣在世界上根本沒有資源搞獨立\n蔡英文也許同婚做得對 可是也只剩下這個可以拿出來說 （年改不予置評）希望她下一個四年可以真正讓我國經濟越來越好 讓外流的人才都想回來 讓薪資真正成長可以媲美港日韓 有做事才能讓人信服啊 而不是天天操作議題搬弄人心', '我們來看看綠色共產黨這四年會做的多好！', 'B6 認同\nB7 大家有眼睛\n其實啊韓國瑜如果好好的幹市長我覺得給郭去選好好的幹好高雄市讓大家看看這個人有治理的一面（被韓粉捧太高了……\n不要兩投空\n至於蔡英文你這次是撿到槍炒亡國感四年前你的謙卑但你去年的弊案請自己算算\n不要整天台獨要真正的獨立的話我覺得你學國父去革命比較快', '國際上歐盟認同核能就是綠能\n台灣呢菜呢\n死不承認能源政策失敗\n核能比燃料便宜\n非核後電價一定飛漲\n台灣也不可能成為下一個香港而是菲律賓\n只有在國營單位工作的人\n才能看到一些事實\n年輕世代選擇自由這種狹隘的想法\n只會害死更多人\n自由的前提是不會影響生活品質\n加班多賺錢不好嗎\n以日本角度來說\n就是寬鬆世代\n趁年輕不多賺點錢存點錢\n只想著自由自由自由\n自由能吃飯嗎', 'B9 黑啊 而且太陽能板很毒………還不能回收\n風力貴又沒效用……', 'B10 只有在台電工作才能看到外界看不到的事情\n核電廠真的不能廢除\n尤其是核三\n還有我們不說核四只說龍門電廠', 'B11 這我就不懂了\n專業的去吧', '上次公投時\n我只是說其他的我不討論但我想說我支持核電 \n就被挺同的說我不重視同志 \n哪來的邏輯？\n現在流行文字獄是不 \n跟大家說的不一樣就要被砲？？ \n那公投過了 蔡的能源政策在哪？？？\n公投好玩的嗎？？？？', 'B13 說一下哪個公投沒做', 'B14 以核養綠做了嗎?\n禁止日本核食做了嗎?', 'B15 \nhttps://i.imgur.com/tfFGUcz.jpg\nhttps://i.imgur.com/1CcHZ6H.jpg\n所以廢了\n所以沒進\n請問還有問題？', 'B16 這兩個菜直接無視喔\n以核養綠公投過了\n但不鳥公投照樣廢核', '我是B13 所以我是說公投過了但是沒有作為\n反而還把燃料棒送回了美國\n（新聞：剛剛試了網址貼不上來，可以搜尋 核四 燃料棒）\n我沒有想要戰政治 而是提出了我的疑問 核電跟我們生活息息相關 如果反韓的可以批評韓國瑜 那我們不能質疑蔡英文嗎？', '請問公投主文上說了什麼\n要不要我在再貼一次\n不要像護家盟一樣都不看題目= =', 'B18 我大概懂 B19要跟你說什麼了\n因為公投主文是廢除這條「法規」而已，代表的是原本「2025」「一定」要廢核。現在法規的確是廢除了，但不代表不能廢核，而是變成不一定要在2025之前廢核了，意思也就是任何時間廢核都沒差，即使超過2025年。', 'B20 沒錯 公投跟政策要分清楚', '公投主文是刪了法規沒錯，難道不就是代表民意不能廢核嗎？\n法規刪了之後...就什麼都不用做了是嗎⋯⋯\n所以蔡英文的能源政策到底是什麼呢？\n當民意是不能廢核的時候，把燃料棒送回美國不就是跟民意相違背嗎？\n我還是那句話..針對蔡英文的政策我們不能質疑嗎？', '法條真的有刪嗎\n就算有刪\n為什麼核一照樣除役\n龍門電廠燃料運回美國\n看看韓國好嗎\n人家總統接受民意\n決定暫停廢核\n轉變成先蓋新的核電廠\n在慢慢淘汰舊的核電廠\n如果不是在核電廠工作就閉嘴吧\n根本不了解核電對於其他能源相比\n有多好\n廢料能夠解決只是政府不想去面對', '真好笑\n不知道是誰論述提公投的\n拜託邏輯清楚一點\n要不要回去看我B21 說什麼\n這麼氣不會去立公投喔\n\n還有我不反核啦\n跟我歡沒用\n都是讀書人依法行政懂不懂？\n動不動就要別人閉嘴\n真有素養呢', '痾 公投不是代表民意嗎 公投的結果是人民不想廢核 所以我才問那得到了民意之後有什麼能源政策呼應？\n而公投是一種針對政策制定與修改的全民表決 那麼也就必需先要有明確的能源政策才能開始提公投表決\n請問邏輯不對嗎？？\n公投跟政策或許是兩件事 但公投是民意的表達 而政策是以民意基礎制定的 兩者也並不是完全沒關係 不是嗎 這也跟支不支持廢核沒有關係 純粹是大家一起討論能源政策而已']"
60,232872719,2020-01-11T14:26:19.595Z,我認為的國家就是我踩在腳底的這片土地,我大概是同輩當中最異溫層的人吧，大概從韓國瑜說要選總統開始，我的臉書哀居多數都被支持蔡英文的文洗版，或者換句話說  是充斥罵韓國瑜的文，而多數人的概念是，韓親中  韓會賣台  到時候台灣會變成跟香港一,"['難得有理性文', '文章寫得很好👍\n不過我的看法很簡單 \n要讓一個滿口謊言的人當國家領導\n我的手真的蓋不下去']"
61,232872252,2020-01-11T13:27:46.982Z,謝謝香港人，我們努力了,總統票開出來，大概可以說是安心了，雖然家人說，政治離生活很遠，但我總期待，政治可以為生活帶來很多的幫助與驚喜，而非驚嚇。謝謝香港人，讓台灣人看見民主的重要性，讓台灣人知道自由是如此得來不易！，我有個香,[]
62,232872066,2020-01-11T13:05:29.158Z,我想說的是：能夠擁有投票的權利真棒,以前的我對於政治莫不關心，但因為香港的事件讓我對投票這件事情變得很在意。我們家是深藍，曾經我對韓先生期待過，但是從他當選高雄市長後我對他就徹底的失望。今天我特地排休，從新竹回花蓮投票（首投族，在這邊我,"['台灣經濟差不是蔡英文的錯= =', 'B1 沒錯 其實就是自己沒能抓住那個機會\n但我也選擇尊重我的父母 我也跟他們說我投誰是我的選擇👌🏻', '讓中國人進來 經濟也許會變好\n可是你再也沒錢買房子了（看看香港\n你也沒有機會使用健保了（看看香港', 'B3 我也是這樣想👍🏻']"
